campus,curso,ano,incritos_vest,incritos_sisu,incritos_provare,ingressantes_vest,ingressantes_sisu,ingressantes_provare,ingressantes_geral,primeiro_ano,segundo_ano,terceiro_ano,quarto_ano,quinto_ano,sexto_ano,ano_minino,vagas,ocupação,formados_geral,formados_min,Permanencia
CFOZ,Curso: Ciência da Computação = 40 vagas 4 anos Integral  - Foz do Iguaçu,2020.0,72.0,169.0,,22.0,23.0,,45.0,47.0,50.0,32.0,26.0,,,2016.0,40.0,157.0,16.0,8.0,0.775
CFOZ,Curso: Ciência da Computação = 40 vagas 4 anos Integral  - Foz do Iguaçu,2021.0,79.0,107.0,,29.0,14.0,,43.0,43.0,40.0,27.0,31.0,,,2017.0,40.0,170.0,15.0,7.0,0.705
CFOZ,Curso: Ciência da Computação = 40 vagas 4 anos Integral  - Foz do Iguaçu,2022.0,89.0,106.0,180.0,15.0,11.0,14.0,40.0,58.0,44.0,34.0,19.0,,,2018.0,40.0,150.0,7.0,5.0,0.775
CFOZ,Curso: Ciência da Computação = 40 vagas 4 anos Integral  - Foz do Iguaçu,2023.0,111.0,156.0,,27.0,18.0,0.0,45.0,71.0,32.0,43.0,32.0,,,2019.0,40.0,153.0,24.0,8.0,0.89
CFOZ,Curso: Ciência da Computação = 40 vagas 4 anos Integral  - Foz do Iguaçu,2024.0,100.0,216.0,,29.0,19.0,0.0,48.0,48.0,50.0,34.0,35.0,,,2020.0,40.0,165.0,18.0,4.0,0.835
CFOZ,Curso: Ciência da Computação = 40 vagas 4 anos Integral  - Foz do Iguaçu,2025.0,135.0,,,,,,0.0,55.0,63.0,25.0,42.0,,,2021.0,40.0,166.0,,,0.925
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CFOZ,Curso: Ciências Contábeis = 40 vagas 5 anos Noturno  - Foz do Iguaçu,2009.0,254.0,,,40.0,,,40.0,47.0,33.0,38.0,32.0,38.0,,2005.0,40.0,,37.0,23.0,0.94
CFOZ,Curso: Ciências Contábeis = 40 vagas 5 anos Noturno  - Foz do Iguaçu,2010.0,183.0,,,40.0,,,40.0,43.0,45.0,27.0,27.0,33.0,,2006.0,40.0,,25.0,19.0,0.875
CFOZ,Curso: Ciências Contábeis = 40 vagas 5 anos Noturno  - Foz do Iguaçu,2011.0,198.0,,,44.0,,,44.0,52.0,36.0,43.0,30.0,26.0,,2007.0,40.0,,23.0,13.0,0.935
CFOZ,Curso: Ciências Contábeis = 40 vagas 5 anos Noturno  - Foz do Iguaçu,2012.0,162.0,,,40.0,,,40.0,64.0,21.0,39.0,38.0,31.0,,2008.0,40.0,173.0,24.0,19.0,0.965
CFOZ,Curso: Ciências Contábeis = 40 vagas 5 anos Noturno  - Foz do Iguaçu,2013.0,220.0,,,41.0,,,41.0,58.0,39.0,25.0,35.0,39.0,,2009.0,40.0,153.0,26.0,19.0,0.98
CFOZ,Curso: Ciências Contábeis = 40 vagas 5 anos Noturno  - Foz do Iguaçu,2014.0,184.0,469.0,,20.0,20.0,,40.0,46.0,46.0,39.0,18.0,42.0,,2010.0,40.0,116.0,30.0,22.0,0.955
CFOZ,Curso: Ciências Contábeis = 40 vagas 5 anos Noturno  - Foz do Iguaçu,2015.0,129.0,488.0,,21.0,18.0,,39.0,44.0,50.0,43.0,37.0,23.0,,2011.0,40.0,179.0,15.0,11.0,0.985
CFOZ,Curso: Ciências Contábeis = 40 vagas 5 anos Noturno  - Foz do Iguaçu,2016.0,133.0,165.0,,20.0,20.0,,40.0,42.0,39.0,41.0,40.0,37.0,,2012.0,40.0,187.0,22.0,14.0,0.995
CFOZ,Curso: Ciências Contábeis = 40 vagas 5 anos Noturno  - Foz do Iguaçu,2017.0,114.0,377.0,,19.0,21.0,,40.0,44.0,38.0,39.0,33.0,44.0,,2013.0,40.0,170.0,31.0,22.0,0.99
CFOZ,Curso: Ciências Contábeis = 40 vagas 5 anos Noturno  - Foz do Iguaçu,2018.0,147.0,381.0,,20.0,20.0,,40.0,49.0,37.0,36.0,38.0,34.0,,2014.0,40.0,160.0,24.0,17.0,0.97
CFOZ,Curso: Ciências Contábeis = 40 vagas 5 anos Noturno  - Foz do Iguaçu,2019.0,99.0,299.0,,20.0,20.0,,40.0,42.0,42.0,36.0,31.0,39.0,,2015.0,40.0,147.0,28.0,23.0,0.95
CFOZ,Curso: Ciências Contábeis = 40 vagas 5 anos Noturno  - Foz do Iguaçu,2020.0,96.0,340.0,,20.0,12.0,,32.0,34.0,32.0,37.0,29.0,33.0,,2016.0,40.0,146.0,23.0,19.0,0.825
CFOZ,Curso: Ciências Contábeis = 40 vagas 5 anos Noturno  - Foz do Iguaçu,2021.0,65.0,126.0,,28.0,9.0,,37.0,39.0,28.0,21.0,38.0,23.0,,2017.0,40.0,166.0,11.0,11.0,0.745
CFOZ,Curso: Ciências Contábeis = 40 vagas 5 anos Noturno  - Foz do Iguaçu,2022.0,41.0,72.0,194.0,18.0,5.0,18.0,41.0,44.0,36.0,28.0,16.0,42.0,,2018.0,40.0,111.0,30.0,18.0,0.83
CFOZ,Curso: Ciências Contábeis = 40 vagas 5 anos Noturno  - Foz do Iguaçu,2023.0,58.0,124.0,,26.0,21.0,0.0,47.0,56.0,32.0,33.0,22.0,28.0,,2019.0,40.0,112.0,19.0,13.0,0.855
CFOZ,Curso: Ciências Contábeis = 40 vagas 5 anos Noturno  - Foz do Iguaçu,2024.0,134.0,177.0,,31.0,24.0,0.0,55.0,55.0,45.0,28.0,29.0,29.0,,2020.0,40.0,137.0,24.0,15.0,0.93
CFOZ,Curso: Ciências Contábeis = 40 vagas 5 anos Noturno  - Foz do Iguaçu,2025.0,239.0,,,,,,0.0,55.0,46.0,41.0,24.0,33.0,,2021.0,40.0,128.0,,,0.995
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CFOZ,Curso: Direito = 40 vagas - 5 anos Noturno  - Foz do Iguaçu,2009.0,509.0,,,40.0,,,40.0,39.0,40.0,42.0,36.0,36.0,,2005.0,40.0,,27.0,20.0,0.965
CFOZ,Curso: Direito = 40 vagas - 5 anos Noturno  - Foz do Iguaçu,2010.0,508.0,,,40.0,,,40.0,44.0,38.0,37.0,41.0,36.0,,2006.0,40.0,,28.0,20.0,0.98
CFOZ,Curso: Direito = 40 vagas - 5 anos Noturno  - Foz do Iguaçu,2011.0,728.0,,,41.0,,,41.0,45.0,43.0,35.0,33.0,40.0,,2007.0,40.0,,30.0,23.0,0.98
CFOZ,Curso: Direito = 40 vagas - 5 anos Noturno  - Foz do Iguaçu,2012.0,531.0,,,40.0,,,40.0,41.0,46.0,43.0,40.0,34.0,,2008.0,40.0,152.0,28.0,20.0,1.02
CFOZ,Curso: Direito = 40 vagas - 5 anos Noturno  - Foz do Iguaçu,2013.0,609.0,,,40.0,,,40.0,42.0,39.0,45.0,39.0,38.0,,2009.0,40.0,169.0,23.0,19.0,1.015
CFOZ,Curso: Direito = 40 vagas - 5 anos Noturno  - Foz do Iguaçu,2014.0,605.0,1.338,,20.0,20.0,,40.0,41.0,40.0,35.0,41.0,47.0,,2010.0,40.0,177.0,31.0,22.0,1.02
CFOZ,Curso: Direito = 40 vagas - 5 anos Noturno  - Foz do Iguaçu,2015.0,497.0,1.317,,20.0,20.0,,40.0,41.0,43.0,42.0,36.0,49.0,,2011.0,40.0,151.0,34.0,24.0,1.055
CFOZ,Curso: Direito = 40 vagas - 5 anos Noturno  - Foz do Iguaçu,2016.0,499.0,428.0,,20.0,20.0,,40.0,38.0,39.0,47.0,30.0,49.0,,2012.0,40.0,154.0,33.0,22.0,1.015
CFOZ,Curso: Direito = 40 vagas - 5 anos Noturno  - Foz do Iguaçu,2017.0,524.0,1146.0,,20.0,20.0,,40.0,40.0,38.0,42.0,39.0,39.0,,2013.0,40.0,170.0,25.0,21.0,0.99
CFOZ,Curso: Direito = 40 vagas - 5 anos Noturno  - Foz do Iguaçu,2018.0,484.0,1036.0,,20.0,20.0,,40.0,38.0,40.0,35.0,43.0,49.0,,2014.0,40.0,165.0,37.0,28.0,1.025
CFOZ,Curso: Direito = 40 vagas - 5 anos Noturno  - Foz do Iguaçu,2019.0,492.0,686.0,,20.0,20.0,,40.0,42.0,36.0,44.0,28.0,46.0,,2015.0,40.0,139.0,37.0,31.0,0.98
CFOZ,Curso: Direito = 40 vagas - 5 anos Noturno  - Foz do Iguaçu,2020.0,363.0,787.0,,22.0,16.0,,38.0,39.0,41.0,39.0,35.0,35.0,,2016.0,40.0,159.0,21.0,18.0,0.945
CFOZ,Curso: Direito = 40 vagas - 5 anos Noturno  - Foz do Iguaçu,2021.0,328.0,481.0,,33.0,5.0,,38.0,39.0,40.0,35.0,41.0,34.0,,2017.0,40.0,154.0,21.0,19.0,0.945
CFOZ,Curso: Direito = 40 vagas - 5 anos Noturno  - Foz do Iguaçu,2022.0,268.0,503.0,0.0,27.0,8.0,0.0,35.0,41.0,39.0,37.0,39.0,40.0,,2018.0,40.0,157.0,25.0,20.0,0.98
CFOZ,Curso: Direito = 40 vagas - 5 anos Noturno  - Foz do Iguaçu,2023.0,239.0,396.0,,24.0,22.0,0.0,46.0,50.0,39.0,38.0,41.0,49.0,,2019.0,40.0,157.0,37.0,31.0,1.085
CFOZ,Curso: Direito = 40 vagas - 5 anos Noturno  - Foz do Iguaçu,2024.0,249.0,501.0,,25.0,20.0,0.0,45.0,46.0,44.0,41.0,37.0,47.0,,2020.0,40.0,153.0,28.0,22.0,1.075
CFOZ,Curso: Direito = 40 vagas - 5 anos Noturno  - Foz do Iguaçu,2025.0,378.0,,,,,,0.0,33.0,59.0,48.0,34.0,46.0,,2021.0,40.0,155.0,,,1.1
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CFOZ,Curso: Enfermagem = 40 vagas 5 anos Integral  - Foz do Iguaçu,2009.0,170.0,,,40.0,,,40.0,43.0,53.0,35.0,20.0,27.0,,2005.0,40.0,,25.0,20.0,0.89
CFOZ,Curso: Enfermagem = 40 vagas 5 anos Integral  - Foz do Iguaçu,2010.0,144.0,,,40.0,,,40.0,46.0,42.0,42.0,34.0,19.0,,2006.0,40.0,,15.0,8.0,0.915
CFOZ,Curso: Enfermagem = 40 vagas 5 anos Integral  - Foz do Iguaçu,2011.0,140.0,,,40.0,,,40.0,47.0,56.0,16.0,39.0,29.0,,2007.0,40.0,,26.0,15.0,0.935
CFOZ,Curso: Enfermagem = 40 vagas 5 anos Integral  - Foz do Iguaçu,2012.0,93.0,,,37.0,,,37.0,40.0,59.0,24.0,18.0,41.0,,2008.0,40.0,119.0,40.0,21.0,0.91
CFOZ,Curso: Enfermagem = 40 vagas 5 anos Integral  - Foz do Iguaçu,2013.0,126.0,,,37.0,,,37.0,39.0,45.0,30.0,19.0,16.0,,2009.0,40.0,145.0,16.0,11.0,0.745
CFOZ,Curso: Enfermagem = 40 vagas 5 anos Integral  - Foz do Iguaçu,2014.0,63.0,395.0,,21.0,15.0,,36.0,39.0,41.0,23.0,23.0,15.0,,2010.0,40.0,159.0,15.0,6.0,0.705
CFOZ,Curso: Enfermagem = 40 vagas 5 anos Integral  - Foz do Iguaçu,2015.0,62.0,409.0,,33.0,7.0,,40.0,44.0,40.0,24.0,23.0,23.0,,2011.0,40.0,131.0,21.0,11.0,0.77
CFOZ,Curso: Enfermagem = 40 vagas 5 anos Integral  - Foz do Iguaçu,2016.0,75.0,123.0,,20.0,20.0,,40.0,44.0,44.0,16.0,23.0,22.0,,2012.0,40.0,127.0,23.0,5.0,0.745
CFOZ,Curso: Enfermagem = 40 vagas 5 anos Integral  - Foz do Iguaçu,2017.0,81.0,515.0,,20.0,20.0,,40.0,41.0,43.0,31.0,14.0,15.0,,2013.0,40.0,109.0,17.0,4.0,0.72
CFOZ,Curso: Enfermagem = 40 vagas 5 anos Integral  - Foz do Iguaçu,2018.0,105.0,503.0,,20.0,20.0,,40.0,44.0,40.0,28.0,24.0,15.0,,2014.0,40.0,143.0,16.0,8.0,0.755
CFOZ,Curso: Enfermagem = 40 vagas 5 anos Integral  - Foz do Iguaçu,2019.0,104.0,451.0,,20.0,20.0,,40.0,36.0,41.0,34.0,23.0,22.0,,2015.0,40.0,138.0,18.0,13.0,0.78
CFOZ,Curso: Enfermagem = 40 vagas 5 anos Integral  - Foz do Iguaçu,2020.0,88.0,511.0,,24.0,9.0,,33.0,33.0,28.0,32.0,27.0,20.0,,2016.0,40.0,142.0,22.0,18.0,0.7
CFOZ,Curso: Enfermagem = 40 vagas 5 anos Integral  - Foz do Iguaçu,2021.0,103.0,411.0,,37.0,7.0,,44.0,44.0,24.0,22.0,31.0,29.0,,2017.0,40.0,148.0,29.0,19.0,0.75
CFOZ,Curso: Enfermagem = 40 vagas 5 anos Integral  - Foz do Iguaçu,2022.0,85.0,343.0,233.0,11.0,2.0,27.0,40.0,43.0,39.0,21.0,22.0,31.0,,2018.0,40.0,108.0,31.0,25.0,0.78
CFOZ,Curso: Enfermagem = 40 vagas 5 anos Integral  - Foz do Iguaçu,2023.0,59.0,273.0,,26.0,14.0,0.0,40.0,43.0,38.0,33.0,15.0,17.0,,2019.0,40.0,93.0,15.0,13.0,0.73
CFOZ,Curso: Enfermagem = 40 vagas 5 anos Integral  - Foz do Iguaçu,2024.0,129.0,297.0,,17.0,20.0,3.0,40.0,41.0,34.0,68.0,25.0,15.0,,2020.0,40.0,141.0,15.0,11.0,0.915
CFOZ,Curso: Enfermagem = 40 vagas 5 anos Integral  - Foz do Iguaçu,2025.0,236.0,,,,,,0.0,52.0,44.0,28.0,58.0,18.0,,2021.0,40.0,207.0,,,1.0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CFOZ,Curso: Engenharia Elétrica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2009.0,311.0,,,40.0,,,40.0,46.0,55.0,36.0,39.0,30.0,,2005.0,40.0,,27.0,10.0,1.03
CFOZ,Curso: Engenharia Elétrica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2010.0,235.0,,,40.0,,,40.0,43.0,56.0,43.0,31.0,30.0,,2006.0,40.0,,26.0,12.0,1.015
CFOZ,Curso: Engenharia Elétrica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2011.0,305.0,,,40.0,,,40.0,49.0,31.0,45.0,46.0,24.0,,2007.0,40.0,,26.0,9.0,0.975
CFOZ,Curso: Engenharia Elétrica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2012.0,285.0,,,40.0,,,40.0,51.0,36.0,30.0,38.0,43.0,,2008.0,40.0,185.0,30.0,17.0,0.99
CFOZ,Curso: Engenharia Elétrica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2013.0,321.0,,,40.0,,,40.0,53.0,37.0,31.0,36.0,37.0,,2009.0,40.0,140.0,28.0,13.0,0.97
CFOZ,Curso: Engenharia Elétrica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2014.0,256.0,363.0,,20.0,20.0,,40.0,49.0,41.0,39.0,31.0,33.0,,2010.0,40.0,147.0,24.0,8.0,0.965
CFOZ,Curso: Engenharia Elétrica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2015.0,206.0,368.0,,25.0,15.0,,40.0,46.0,45.0,32.0,37.0,30.0,,2011.0,40.0,164.0,26.0,9.0,0.95
CFOZ,Curso: Engenharia Elétrica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2016.0,222.0,105.0,,20.0,20.0,,40.0,52.0,39.0,38.0,28.0,34.0,,2012.0,40.0,154.0,24.0,14.0,0.955
CFOZ,Curso: Engenharia Elétrica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2017.0,170.0,221.0,,20.0,20.0,,40.0,53.0,44.0,33.0,31.0,35.0,,2013.0,40.0,163.0,18.0,10.0,0.98
CFOZ,Curso: Engenharia Elétrica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2018.0,148.0,198.0,,20.0,20.0,,40.0,61.0,40.0,41.0,30.0,36.0,,2014.0,40.0,148.0,24.0,10.0,1.04
CFOZ,Curso: Engenharia Elétrica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2019.0,132.0,144.0,,20.0,20.0,,40.0,55.0,47.0,36.0,22.0,38.0,,2015.0,40.0,159.0,13.0,8.0,0.99
CFOZ,Curso: Engenharia Elétrica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2020.0,97.0,163.0,,22.0,22.0,,44.0,44.0,42.0,28.0,29.0,37.0,,2016.0,40.0,158.0,20.0,10.0,0.9
CFOZ,Curso: Engenharia Elétrica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2021.0,65.0,68.0,,25.0,18.0,,43.0,43.0,29.0,32.0,21.0,38.0,,2017.0,40.0,157.0,8.0,2.0,0.815
CFOZ,Curso: Engenharia Elétrica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2022.0,44.0,46.0,107.0,9.0,5.0,22.0,36.0,54.0,21.0,27.0,35.0,36.0,,2018.0,40.0,164.0,21.0,4.0,0.865
CFOZ,Curso: Engenharia Elétrica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2023.0,42.0,69.0,,14.0,5.0,20.0,39.0,48.0,16.0,28.0,23.0,37.0,,2019.0,40.0,123.0,19.0,7.0,0.76
CFOZ,Curso: Engenharia Elétrica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2024.0,58.0,86.0,,16.0,12.0,10.0,38.0,41.0,23.0,22.0,29.0,29.0,,2020.0,40.0,121.0,19.0,6.0,0.72
CFOZ,Curso: Engenharia Elétrica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2025.0,97.0,,,,,,0.0,48.0,10.0,32.0,16.0,34.0,,2021.0,40.0,108.0,,,0.7
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CFOZ,Curso: Engenharia Mecânica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2009.0,369.0,,,40.0,,,40.0,50.0,61.0,39.0,26.0,12.0,,2005.0,40.0,,9.0,5.0,0.94
CFOZ,Curso: Engenharia Mecânica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2010.0,321.0,,,40.0,,,40.0,46.0,61.0,43.0,30.0,27.0,,2006.0,40.0,,26.0,14.0,1.035
CFOZ,Curso: Engenharia Mecânica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2011.0,310.0,,,40.0,,,40.0,45.0,59.0,20.0,53.0,31.0,,2007.0,40.0,,30.0,17.0,1.04
CFOZ,Curso: Engenharia Mecânica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2012.0,332.0,,,40.0,,,40.0,47.0,58.0,25.0,25.0,55.0,,2008.0,40.0,156.0,28.0,18.0,1.05
CFOZ,Curso: Engenharia Mecânica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2013.0,367.0,,,40.0,,,40.0,51.0,53.0,32.0,35.0,39.0,,2009.0,40.0,165.0,28.0,14.0,1.05
CFOZ,Curso: Engenharia Mecânica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2014.0,328.0,327.0,,20.0,20.0,,40.0,41.0,63.0,28.0,30.0,40.0,,2010.0,40.0,165.0,25.0,12.0,1.01
CFOZ,Curso: Engenharia Mecânica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2015.0,326.0,315.0,,20.0,20.0,,40.0,49.0,53.0,23.0,32.0,41.0,,2011.0,40.0,160.0,26.0,12.0,0.99
CFOZ,Curso: Engenharia Mecânica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2016.0,269.0,125.0,,20.0,20.0,,40.0,40.0,63.0,35.0,26.0,40.0,,2012.0,40.0,163.0,21.0,11.0,1.02
CFOZ,Curso: Engenharia Mecânica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2017.0,239.0,222.0,,20.0,20.0,,40.0,72.0,27.0,36.0,34.0,43.0,,2013.0,40.0,163.0,15.0,5.0,1.06
CFOZ,Curso: Engenharia Mecânica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2018.0,206.0,207.0,,20.0,20.0,,40.0,76.0,27.0,20.0,62.0,36.0,,2014.0,40.0,210.0,27.0,12.0,1.105
CFOZ,Curso: Engenharia Mecânica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2019.0,148.0,170.0,,20.0,20.0,,40.0,57.0,62.0,16.0,23.0,53.0,,2015.0,40.0,110.0,29.0,13.0,1.055
CFOZ,Curso: Engenharia Mecânica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2020.0,103.0,159.0,,25.0,18.0,,43.0,43.0,36.0,25.0,18.0,48.0,,2016.0,40.0,133.0,25.0,6.0,0.85
CFOZ,Curso: Engenharia Mecânica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2021.0,58.0,74.0,,24.0,15.0,,39.0,39.0,25.0,34.0,23.0,22.0,,2017.0,40.0,186.0,6.0,0.0,0.715
CFOZ,Curso: Engenharia Mecânica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2022.0,53.0,58.0,81.0,10.0,4.0,20.0,34.0,51.0,20.0,26.0,26.0,27.0,,2018.0,40.0,153.0,17.0,3.0,0.75
CFOZ,Curso: Engenharia Mecânica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2023.0,47.0,60.0,,8.0,10.0,22.0,40.0,65.0,17.0,13.0,18.0,39.0,,2019.0,40.0,112.0,14.0,2.0,0.76
CFOZ,Curso: Engenharia Mecânica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2024.0,72.0,86.0,,17.0,11.0,12.0,40.0,40.0,29.0,11.0,15.0,31.0,,2020.0,40.0,87.0,16.0,1.0,0.63
CFOZ,Curso: Engenharia Mecânica = 40 vagas - 5 anos Integral  - Foz do Iguaçu,2025.0,96.0,,,,,,0.0,65.0,26.0,14.0,15.0,24.0,,2021.0,40.0,94.0,,,0.72
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CFOZ,"Curso: Hotelaria = 40 vagas - 4 anos (Noturno 2009 até 2013), a partir de 2014 Matutino  - Foz do Iguaçu",2009.0,93.0,,,39.0,,,39.0,43.0,26.0,27.0,28.0,,,2006.0,40.0,,15.0,12.0,0.775
CFOZ,"Curso: Hotelaria = 40 vagas - 4 anos (Noturno 2009 até 2013), a partir de 2014 Matutino  - Foz do Iguaçu",2010.0,72.0,,,26.0,,,26.0,31.0,38.0,18.0,30.0,,,2007.0,40.0,,7.0,5.0,0.73125
CFOZ,"Curso: Hotelaria = 40 vagas - 4 anos (Noturno 2009 até 2013), a partir de 2014 Matutino  - Foz do Iguaçu",2011.0,53.0,,,18.0,,,18.0,25.0,26.0,29.0,24.0,,,2008.0,40.0,,12.0,8.0,0.65
CFOZ,"Curso: Hotelaria = 40 vagas - 4 anos (Noturno 2009 até 2013), a partir de 2014 Matutino  - Foz do Iguaçu",2012.0,49.0,,,27.0,,,27.0,31.0,19.0,22.0,26.0,,,2009.0,40.0,136.0,4.0,1.0,0.6125
CFOZ,"Curso: Hotelaria = 40 vagas - 4 anos (Noturno 2009 até 2013), a partir de 2014 Matutino  - Foz do Iguaçu",2013.0,36.0,,,28.0,,,28.0,39.0,25.0,16.0,24.0,,,2010.0,40.0,103.0,15.0,6.0,0.65
CFOZ,"Curso: Hotelaria = 40 vagas - 4 anos (Noturno 2009 até 2013), a partir de 2014 Matutino  - Foz do Iguaçu",2014.0,20.0,305.0,,9.0,13.0,,22.0,26.0,23.0,21.0,22.0,,,2011.0,40.0,82.0,8.0,1.0,0.575
CFOZ,"Curso: Hotelaria = 40 vagas - 4 anos (Noturno 2009 até 2013), a partir de 2014 Matutino  - Foz do Iguaçu",2015.0,18.0,206.0,,20.0,8.0,,28.0,29.0,11.0,19.0,26.0,,,2012.0,40.0,103.0,14.0,3.0,0.53125
CFOZ,"Curso: Hotelaria = 40 vagas - 4 anos (Noturno 2009 até 2013), a partir de 2014 Matutino  - Foz do Iguaçu",2016.0,26.0,70.0,,17.0,17.0,,34.0,39.0,17.0,11.0,22.0,,,2013.0,40.0,103.0,9.0,5.0,0.55625
CFOZ,"Curso: Hotelaria = 40 vagas - 4 anos (Noturno 2009 até 2013), a partir de 2014 Matutino  - Foz do Iguaçu",2017.0,22.0,229.0,,18.0,13.0,,31.0,33.0,19.0,21.0,12.0,,,2014.0,40.0,60.0,9.0,1.0,0.53125
CFOZ,"Curso: Hotelaria = 40 vagas - 4 anos (Noturno 2009 até 2013), a partir de 2014 Matutino  - Foz do Iguaçu",2018.0,23.0,198.0,,13.0,20.0,,33.0,30.0,21.0,14.0,16.0,,,2015.0,40.0,83.0,8.0,2.0,0.50625
CFOZ,"Curso: Hotelaria = 40 vagas - 4 anos (Noturno 2009 até 2013), a partir de 2014 Matutino  - Foz do Iguaçu",2019.0,20.0,141.0,,13.0,20.0,,33.0,38.0,24.0,14.0,19.0,,,2016.0,40.0,91.0,13.0,6.0,0.59375
CFOZ,"Curso: Hotelaria = 40 vagas - 4 anos (Noturno 2009 até 2013), a partir de 2014 Matutino  - Foz do Iguaçu",2020.0,17.0,168.0,,7.0,10.0,,17.0,18.0,27.0,15.0,8.0,,,2017.0,40.0,76.0,3.0,1.0,0.425
CFOZ,"Curso: Hotelaria = 40 vagas - 4 anos (Noturno 2009 até 2013), a partir de 2014 Matutino  - Foz do Iguaçu",2021.0,2.0,54.0,,16.0,2.0,,18.0,18.0,12.0,11.0,9.0,,,2018.0,40.0,78.0,6.0,4.0,0.3125
CFOZ,"Curso: Hotelaria = 40 vagas - 4 anos (Noturno 2009 até 2013), a partir de 2014 Matutino  - Foz do Iguaçu",2022.0,2.0,27.0,68.0,18.0,1.0,19.0,38.0,38.0,11.0,9.0,12.0,,,2019.0,40.0,88.0,3.0,1.0,0.4375
CFOZ,"Curso: Hotelaria = 40 vagas - 4 anos (Noturno 2009 até 2013), a partir de 2014 Matutino  - Foz do Iguaçu",2023.0,28.0,30.0,,3.0,5.0,31.0,39.0,42.0,18.0,15.0,9.0,,,2020.0,40.0,48.0,5.0,3.0,0.525
CFOZ,"Curso: Hotelaria = 40 vagas - 4 anos (Noturno 2009 até 2013), a partir de 2014 Matutino  - Foz do Iguaçu",2024.0,13.0,30.0,,2.0,2.0,22.0,26.0,28.0,25.0,10.0,12.0,,,2021.0,40.0,56.0,11.0,6.0,0.46875
CFOZ,"Curso: Hotelaria = 40 vagas - 4 anos (Noturno 2009 até 2013), a partir de 2014 Matutino  - Foz do Iguaçu",2025.0,37.0,,,,,,0.0,18.0,14.0,19.0,9.0,,,2022.0,40.0,75.0,,,0.375
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
